x,y,z,c
5.028498,1.317715,-2.731668,1.000000
6.917033,5.847005,-2.002007,1.000000
2.001787,7.679560,-3.449611,1.000000
-0.856027,6.034837,1.856897,1.000000
4.440732,-1.281198,-1.357464,1.000000
1.032663,8.663586,1.908834,1.000000
3.942658,7.006321,-2.488640,1.000000
2.852063,-4.143014,3.434602,1.000000
6.661121,5.955005,-1.885744,1.000000
4.604419,1.979987,-1.612048,1.000000
6.221204,5.928446,-1.586872,1.000000
6.303733,5.855199,-1.696454,1.000000
4.302421,-5.745979,4.076153,1.000000
4.648356,1.987911,-1.260845,1.000000
1.039671,8.664170,1.904002,1.000000
-0.445848,3.608685,-2.906011,1.000000
-0.887600,5.824606,1.828080,1.000000
4.741468,3.105218,1.662534,1.000000
-3.576520,-1.563842,-3.332462,1.000000
6.343148,5.593316,-1.295017,1.000000
4.837267,0.244696,-0.156828,1.000000
5.172316,0.693004,-3.164380,1.000000
4.341799,-0.282887,-1.079634,1.000000
2.388459,-2.393217,0.056667,1.000000
-0.873910,-0.904462,4.144667,1.000000
6.187466,6.676829,-1.688448,1.000000
2.441543,-3.935077,2.159628,1.000000
7.389781,5.379270,-3.029576,1.000000
2.751462,-2.622112,-0.126391,1.000000
5.593803,4.453440,0.080289,1.000000
5.678281,3.703819,1.082973,1.000000
5.564709,3.788161,0.919754,1.000000
6.011317,5.734514,-1.705413,1.000000
5.047379,5.173028,-2.713070,1.000000
6.872765,5.770716,-1.915519,1.000000
2.567900,-2.449056,0.037567,1.000000
-1.177388,5.665890,1.756182,1.000000
5.926882,6.085406,-1.980700,1.000000
5.066651,6.907965,-3.107189,1.000000
5.948609,4.199286,-0.062157,1.000000
-1.080881,5.847681,1.778273,1.000000
5.151571,0.917590,-2.758785,1.000000
1.670471,7.356103,-3.417897,1.000000
-0.733167,6.197528,1.898510,1.000000
4.918249,6.669596,-3.172973,1.000000
5.896186,4.092658,-0.095341,1.000000
-0.732219,6.143702,1.920110,1.000000
4.921809,6.716819,-3.191740,1.000000
-0.293498,-4.128777,0.500471,1.000000
5.333675,1.003420,-3.473025,1.000000
5.098680,2.282140,-2.907199,1.000000
5.565368,3.344518,-3.905155,1.000000
2.531869,-2.123265,-0.094066,1.000000
5.472401,5.246134,4.619168,1.000000
2.741501,-5.980103,-1.766998,1.000000
4.657604,1.137081,-4.712105,1.000000
6.270157,3.726829,-3.870986,1.000000
5.855932,1.102114,-1.335154,1.000000
4.599787,0.740290,-2.607767,1.000000
5.259199,2.789002,-3.241203,1.000000
4.823138,0.980482,-4.028297,1.000000
5.431943,2.272743,-0.676413,1.000000
6.695818,4.096523,-3.852245,1.000000
5.954160,0.895267,-1.183559,1.000000
4.721459,0.980560,-4.128777,1.000000
2.690686,-5.266162,-1.519918,1.000000
5.042319,2.040486,-2.783963,1.000000
2.920626,-5.819862,-1.452382,1.000000
5.845026,3.745911,-3.859640,1.000000
5.468029,5.249893,4.632542,1.000000
5.217310,2.568383,-3.839533,1.000000
5.220764,1.807955,-4.420389,1.000000
1.388075,-6.195425,-0.986408,1.000000
5.014344,1.591184,-3.242658,1.000000
5.797071,1.184690,-0.943278,1.000000
6.369814,4.656052,-0.228397,1.000000
4.901492,1.111880,-3.441059,1.000000
5.736451,0.613548,-2.652392,1.000000
5.412473,1.283490,-2.213417,1.000000
6.271896,2.853687,-3.636229,1.000000
4.542904,-1.774453,-2.287031,1.000000
5.379172,3.234577,-3.686545,1.000000
2.394602,-6.286797,-2.243682,1.000000
-1.011794,-3.914418,4.720630,1.000000
5.451626,1.524170,-4.041573,1.000000
4.492673,0.728300,-2.576364,1.000000
5.231805,1.247463,-2.603411,1.000000
2.485464,-6.233336,-2.194887,1.000000
2.482503,-6.248631,-2.415343,1.000000
4.848211,1.217722,-4.336342,1.000000
6.441431,1.880452,-4.211680,1.000000
5.246196,1.608665,-4.062580,1.000000
-0.238876,-4.155559,0.473127,1.000000
4.625774,0.866988,-4.160109,1.000000
5.838015,1.043747,-1.487370,1.000000
5.662202,5.061440,4.074943,1.000000
5.866561,3.737258,-3.863951,1.000000
2.483944,-6.247241,-2.411598,1.000000
1.378256,-6.193972,-0.985831,1.000000
5.093159,1.161222,-3.906890,1.000000
6.873804,3.646501,-4.090328,1.000000
5.402076,3.322250,-3.721898,1.000000
-1.230991,-1.543691,3.953403,1.000000
5.125934,2.318622,-3.815346,1.000000
5.584410,1.496716,-1.841789,1.000000
5.240379,1.619198,-4.129180,1.000000
5.640534,1.553235,-0.987730,1.000000
-1.030344,-3.487638,0.931318,1.000000
4.336682,2.058518,-0.812097,1.000000
2.422578,-6.247424,-2.091601,1.000000
4.818014,1.320836,-2.942059,1.000000
4.591794,1.927608,-1.076004,1.000000
5.191678,1.810366,-4.406827,1.000000
5.442999,3.201293,-3.815218,1.000000
5.121929,2.634104,-3.878960,1.000000
5.096329,2.172884,-3.755001,1.000000
5.459693,1.421843,-2.162295,1.000000
3.619520,-2.119332,2.441475,1.000000
5.906609,0.986465,-1.175192,1.000000
5.497403,5.223055,4.513910,1.000000
5.388683,2.183769,-0.696625,1.000000
-0.072412,-3.513833,0.546051,1.000000
4.619224,0.856365,-4.163573,1.000000
5.664332,5.059168,4.038196,1.000000
-0.453935,-3.074355,1.398971,1.000000
5.285652,-1.123553,-3.671372,1.000000
5.766945,2.799429,-3.718792,1.000000
-0.433236,-3.108634,1.309479,1.000000
5.165834,1.271340,-2.825047,1.000000
4.617450,0.851468,-4.163953,1.000000
5.035955,2.137651,-2.808301,1.000000
5.309463,2.663404,-3.913958,1.000000
2.502755,-6.199083,-2.063971,1.000000
4.950752,1.846885,-3.447867,1.000000
2.501157,-6.199198,-2.076890,1.000000
4.776971,1.197617,-2.943575,1.000000
5.539997,1.432176,-1.964716,1.000000
-0.404539,-3.051440,1.352772,1.000000
6.009307,0.844309,-1.296697,1.000000
2.530924,-3.280107,0.962069,1.000000
2.901888,-4.485615,2.871304,1.000000
3.090887,-3.728354,0.921010,1.000000
6.243917,2.916046,-3.798763,1.000000
-0.049314,-3.557804,0.493966,1.000000
3.004247,-5.892558,-1.715006,1.000000
5.522252,1.505333,-4.034822,1.000000
5.367459,1.794138,-4.476941,1.000000
4.895673,1.215937,-4.228362,1.000000
6.016715,1.644961,-3.686424,1.000000
7.737563,2.707990,-4.115672,1.000000
4.680842,-0.677421,-3.664761,1.000000
8.548513,3.269006,-3.686902,1.000000
6.765167,2.355939,-3.978462,1.000000
8.129541,4.025841,-3.533106,1.000000
7.277541,2.962843,-3.921069,1.000000
6.442732,2.186024,-3.666634,1.000000
4.382475,-4.790509,-0.218384,1.000000
7.757339,2.834520,-3.584638,1.000000
8.106787,3.674771,-3.592081,1.000000
7.731760,3.519668,-3.771327,1.000000
7.130870,3.154406,-4.033654,1.000000
3.733788,-5.588399,-0.990547,1.000000
7.822778,3.124148,-3.285974,1.000000
6.960053,2.631157,-4.018459,1.000000
0.450968,6.616977,-4.206495,1.000000
7.497735,3.659418,-3.782950,1.000000
7.744108,3.197637,-3.841747,1.000000
7.617624,3.389504,-3.722921,1.000000
7.150667,2.812962,-3.939711,1.000000
7.872554,3.081677,-3.293267,1.000000
2.713398,-3.504471,1.479368,1.000000
6.563427,2.008786,-4.086747,1.000000
7.481327,2.717873,-3.823335,1.000000
0.449381,6.591319,-4.202497,1.000000
7.883695,3.337372,-3.211102,1.000000
8.065262,3.665542,-3.500425,1.000000
6.362862,1.805566,-4.095273,1.000000
7.955441,3.548346,-3.076146,1.000000
5.174628,-1.107651,-3.637876,1.000000
-7.851564,1.767963,-2.339394,1.000000
7.479883,2.075720,-3.884715,1.000000
7.912646,2.687709,-3.286629,1.000000
7.663912,3.469117,-3.481835,1.000000
4.912174,-0.785914,-3.672922,1.000000
7.519808,2.684413,-3.887189,1.000000
2.866871,-6.063835,-1.387827,1.000000
7.778766,3.180076,-3.915192,1.000000
1.448247,-6.224406,-0.900942,1.000000
7.457036,1.952302,-3.922357,1.000000
-7.851564,1.767963,-2.339394,1.000000
3.582819,-2.315659,-1.319752,1.000000
8.012337,2.721526,-3.094892,1.000000
7.371256,2.710311,-3.903994,1.000000
7.827429,3.425238,-3.753873,1.000000
6.633270,2.083821,-4.111775,1.000000
7.674611,3.056186,-3.833144,1.000000
8.176875,3.911524,-3.422928,1.000000
4.387431,-0.578240,-3.604877,1.000000
-0.632248,-3.976576,4.628633,1.000000
4.952491,-0.787682,-3.700068,1.000000
3.393369,-0.090145,-3.649024,1.000000
6.854319,2.569636,-3.943910,1.000000
7.935286,3.902972,-3.269234,1.000000
5.234749,-1.281619,-3.590235,1.000000
7.925440,3.572080,-3.311001,1.000000
7.789540,3.406331,-3.361007,1.000000
4.565252,-4.665689,-0.041119,1.000000
5.672848,1.206098,-3.178056,1.000000
-7.858902,1.770307,-2.333550,1.000000
7.822427,3.838364,-3.666303,1.000000
-5.686267,-0.788828,-3.119788,1.000000
5.854199,1.544091,-3.420927,1.000000
7.859841,3.198252,-3.080759,1.000000
7.580100,3.147753,-3.402445,1.000000
8.009124,4.864744,-3.105215,1.000000
6.711417,3.661426,-3.788249,1.000000
4.054629,-0.368310,-3.817689,1.000000
6.998849,2.893775,-4.018503,1.000000
8.019524,3.432521,-3.189821,1.000000
4.949626,-0.789307,-3.697835,1.000000
0.452996,6.617803,-4.206061,1.000000
7.265085,3.436297,-3.937812,1.000000
7.659271,3.622902,-3.570688,1.000000
3.407725,-0.011612,-4.130706,1.000000
6.467271,2.210189,-3.838871,1.000000
4.074282,-5.316121,-0.314189,1.000000
2.906263,-2.578054,-0.576932,1.000000
7.718153,3.714169,-3.384360,1.000000
8.307234,3.398817,-3.514632,1.000000
7.818183,3.825199,-3.665272,1.000000
2.476972,-6.241832,-2.339193,1.000000
8.088475,4.593190,-3.180515,1.000000
6.095070,1.653149,-3.587410,1.000000
0.451491,6.610031,-4.223775,1.000000
4.648859,-4.457229,0.028583,1.000000
7.858478,3.022080,-3.388542,1.000000
7.111563,2.892732,-4.069294,1.000000
8.126804,4.232047,-3.467385,1.000000
8.541388,3.266756,-3.649446,1.000000
7.470915,2.814716,-3.873998,1.000000
7.725368,3.183716,-3.325695,1.000000
8.027442,4.337089,-3.310364,1.000000
8.087237,4.180657,-3.091897,1.000000
-7.851564,1.767963,-2.339394,1.000000
6.891126,2.518415,-3.949488,1.000000
2.765621,-6.140292,-1.318718,1.000000
4.347625,-5.001070,-0.090739,1.000000
5.164907,-1.085995,-3.636957,1.000000
1.875534,3.391799,0.778919,1.000000
3.994209,-0.843795,0.299727,1.000000
2.956239,-3.980040,3.573280,1.000000
4.035637,-0.819766,0.355406,1.000000
6.438880,-1.284044,2.069513,1.000000
3.271964,-3.843645,-0.972106,1.000000
3.077779,-3.524103,0.764018,1.000000
0.004801,-5.732312,3.177675,1.000000
3.779917,-1.443727,0.440285,1.000000
4.724858,-4.911400,5.626476,1.000000
6.534512,-1.360783,2.026715,1.000000
3.175361,-3.662433,-1.216346,1.000000
3.335087,-2.540988,1.445389,1.000000
3.736151,-0.968540,0.536739,1.000000
3.036929,2.416743,-1.154081,1.000000
4.030582,-0.961909,0.453118,1.000000
4.529038,-2.487716,0.858700,1.000000
3.564348,-3.050819,2.521938,1.000000
3.862195,-0.409067,0.152373,1.000000
-0.688416,-5.404660,4.262272,1.000000
3.266811,-3.450674,1.585023,1.000000
4.445807,-1.376674,-1.625345,1.000000
3.908589,-0.484187,0.175408,1.000000
3.884634,-0.956484,0.320154,1.000000
3.291305,-3.507973,2.646219,1.000000
3.953180,-3.372146,-1.039081,1.000000
4.352084,3.519169,4.000489,1.000000
3.424095,-2.933134,2.554169,1.000000
-0.186092,-5.734097,3.956073,1.000000
4.469879,-1.466877,-1.737823,1.000000
-0.892612,-4.924108,4.181920,1.000000
-0.524540,-4.000174,4.831531,1.000000
3.291356,-3.593845,-1.165213,1.000000
2.227454,2.965684,-1.113188,1.000000
3.725112,-3.542388,2.250510,1.000000
3.079436,-3.775558,2.891533,1.000000
3.446017,-3.293604,2.037052,1.000000
5.886063,-2.077979,2.823457,1.000000
3.795525,-1.072302,-0.797888,1.000000
3.930116,-1.059596,0.502172,1.000000
2.457888,2.971465,-1.534611,1.000000
0.934429,-6.653523,3.175713,1.000000
3.811991,0.076589,-0.495847,1.000000
3.588135,-2.550573,2.368000,1.000000
0.995826,-6.629790,3.157960,1.000000
3.677948,-1.959217,-0.392006,1.000000
3.734209,-3.667204,2.070685,1.000000
3.089060,-3.712814,3.307763,1.000000
3.035521,-3.810179,3.343179,1.000000
5.173612,-3.216532,3.348773,1.000000
-0.381733,-5.682183,3.404651,1.000000
6.302096,-1.376453,2.086696,1.000000
3.691962,-2.135642,1.991816,1.000000
-0.947701,-4.945651,4.198908,1.000000
2.677768,-5.081042,2.272487,1.000000
0.602013,-6.201260,3.564661,1.000000
3.309015,-3.460735,2.815032,1.000000
3.747538,-1.493636,0.447339,1.000000
0.931409,-6.814433,2.774045,1.000000
3.546543,-2.962635,-1.194568,1.000000
0.854657,-6.483518,3.345634,1.000000
3.858640,-1.635228,0.122593,1.000000
3.267503,-3.933245,-0.892726,1.000000
4.986853,-3.243072,3.375561,1.000000
2.310685,0.905298,-2.419762,1.000000
4.700527,-2.202223,-2.444412,1.000000
3.111995,-2.891153,0.977383,1.000000
3.326195,-3.585872,-1.095369,1.000000
4.711732,-2.176308,-2.439132,1.000000
6.951655,-1.665835,2.145713,1.000000
0.768330,-6.180273,3.727569,1.000000
0.696845,-6.305066,3.524112,1.000000
3.781986,-1.404515,0.399148,1.000000
3.848537,-4.624491,2.923807,1.000000
2.030643,-2.069206,1.091975,1.000000
0.901027,-6.756886,3.055011,1.000000
3.089724,-3.800506,3.474275,1.000000
3.792198,-3.518764,2.034726,1.000000
-0.969770,-3.624373,4.691334,1.000000
0.944483,-6.117831,3.757447,1.000000
3.732000,-1.429777,-0.361103,1.000000
3.869372,0.119337,0.099581,1.000000
4.569911,-1.647981,-1.791232,1.000000
6.262474,-1.275505,1.968637,1.000000
3.473172,-3.021423,2.189854,1.000000
3.569789,-3.522750,1.924267,1.000000
-0.659639,-3.949654,4.796263,1.000000
4.438808,-0.841088,-0.328359,1.000000
4.327673,3.563778,3.947257,1.000000
3.461113,-3.171988,2.699175,1.000000
6.248963,-1.279292,1.975705,1.000000
4.346223,3.528990,3.985989,1.000000
3.891228,-6.014980,2.680621,1.000000
3.552830,-2.665782,2.424462,1.000000
4.716247,-2.159819,-2.436859,1.000000
3.703427,-1.708585,0.522609,1.000000
2.752233,2.805164,-1.782278,1.000000
-1.022059,-3.696425,4.718994,1.000000
-0.950855,-4.945112,3.980945,1.000000
0.464410,-6.167631,3.575968,1.000000
6.854231,-1.566306,5.332828,2.000000
-1.797752,-0.031087,-1.226162,2.000000
2.338978,-0.551556,6.519561,2.000000
-1.635143,0.355874,-1.057004,2.000000
-5.674292,0.813260,3.681672,2.000000
2.141907,-1.936345,5.850997,2.000000
-6.075837,1.800051,4.946629,2.000000
-4.815937,0.121247,4.809890,2.000000
-5.188950,0.489734,5.548941,2.000000
-0.764385,1.212552,4.032319,2.000000
-5.570711,0.340647,0.674155,2.000000
-5.702212,1.729646,2.641922,2.000000
-1.956324,2.388477,5.564752,2.000000
2.687901,2.083535,5.178702,2.000000
1.662625,0.053764,6.372750,2.000000
-5.244827,0.633447,4.036977,2.000000
-1.343123,-0.130984,4.317148,2.000000
-0.627654,-1.087879,-0.643008,2.000000
-6.123417,0.635463,2.462361,2.000000
5.890267,-2.348061,7.368011,2.000000
-4.986389,0.158496,0.563736,2.000000
-1.873465,2.357595,5.531403,2.000000
1.500704,-0.129601,6.483051,2.000000
-4.350231,0.795956,5.122155,2.000000
-4.972687,0.248049,0.666863,2.000000
-5.718942,0.781090,3.478041,2.000000
-5.328278,0.685074,4.039914,2.000000
-5.794472,0.777412,3.592947,2.000000
3.102889,-1.035564,6.102186,2.000000
3.025451,1.062535,5.490122,2.000000
2.870783,0.443241,4.424251,2.000000
-0.630131,-1.064865,-0.653735,2.000000
-1.785298,-0.036670,-1.214630,2.000000
-1.631568,2.188795,4.989409,2.000000
-4.335152,1.129302,5.056157,2.000000
5.889802,-2.347845,7.367841,2.000000
-0.896084,-1.004657,-0.866070,2.000000
4.621063,-1.592146,3.931670,2.000000
6.850812,-1.582498,5.348437,2.000000
-6.082995,1.823702,4.354195,2.000000
2.337773,0.854498,4.085754,2.000000
-6.157710,1.824246,3.560333,2.000000
-6.127331,1.869394,4.450044,2.000000
-5.752002,1.753818,2.719405,2.000000
2.471097,-1.253532,6.804816,2.000000
-6.129201,1.284459,6.163706,2.000000
-1.661130,2.222447,5.199294,2.000000
-3.832289,0.033518,6.413792,2.000000
-6.126532,1.793110,3.555400,2.000000
6.627634,-1.496497,5.045414,2.000000
-6.100862,1.824142,3.579894,2.000000
-1.815948,-0.017397,-1.232725,2.000000
3.570352,0.442172,5.553900,2.000000
-5.954487,1.074967,1.969755,2.000000
-7.790336,1.903956,-2.410691,2.000000
2.311267,-0.538412,5.727890,2.000000
-4.296389,1.157655,5.093338,2.000000
2.194405,-2.025835,5.750607,2.000000
-2.478287,2.225631,-5.766438,2.000000
-6.183096,1.578635,5.057228,2.000000
-5.235831,0.197627,0.754410,2.000000
-5.718453,1.738643,2.637596,2.000000
-5.877736,0.012983,-3.411280,2.000000
-2.424515,1.935761,-4.955972,2.000000
-4.935611,0.163225,0.488185,2.000000
-2.441360,2.286736,-5.821533,2.000000
-5.749851,1.703850,2.752330,2.000000
-5.112147,0.317980,0.576185,2.000000
-6.225790,1.712625,2.054383,2.000000
-5.733329,2.074435,5.546683,2.000000
-4.641322,1.078792,1.167559,2.000000
-0.233394,-1.629973,-0.576481,2.000000
-5.458527,0.223526,0.720900,2.000000
3.084015,0.422883,5.980160,2.000000
-4.202145,1.196342,5.129896,2.000000
-6.270695,1.711241,2.029191,2.000000
-6.063733,1.775410,5.413324,2.000000
-5.426145,0.583294,5.746260,2.000000
-6.088348,1.839417,4.040504,2.000000
1.952766,0.400321,6.118684,2.000000
2.572287,-1.560011,6.227821,2.000000
2.976510,0.390543,6.308944,2.000000
-4.703560,0.334120,5.023097,2.000000
-5.726050,1.746447,2.743319,2.000000
-5.937016,1.987280,4.882082,2.000000
-0.192561,-0.924719,-0.562954,2.000000
-1.735279,0.360513,-1.129258,2.000000
-6.065714,1.517274,5.078473,2.000000
2.267493,0.241007,6.263289,2.000000
-5.434605,0.933727,0.783058,2.000000
-6.421460,1.664074,2.689214,2.000000
-1.642525,-0.028960,-1.006917,2.000000
-5.991449,1.933991,4.820783,2.000000
-4.802925,0.122028,4.852924,2.000000
1.986680,-0.249960,5.140581,2.000000
1.943061,0.468601,5.972967,2.000000
-4.817086,0.062540,4.681695,2.000000
-0.545471,-1.405470,-0.775321,2.000000
-1.739311,-0.080654,-1.157321,2.000000
7.044594,-1.603626,5.607118,2.000000
3.884067,-4.375022,-0.186079,2.000000
2.587577,1.523214,0.372825,2.000000
3.902361,4.767426,1.163479,2.000000
-1.210334,6.452102,-2.448357,2.000000
0.748523,6.391082,-2.087611,2.000000
3.444957,6.068746,-1.503321,2.000000
5.743085,0.216380,-0.185151,2.000000
0.988726,6.418553,-2.005385,2.000000
5.485637,5.425471,2.778741,2.000000
3.394081,6.161536,-1.473931,2.000000
4.215237,-4.124934,1.008249,2.000000
-0.879908,6.895042,-2.364947,2.000000
-1.380359,6.133671,-2.413294,2.000000
4.815214,-4.130574,0.891105,2.000000
1.293570,6.555396,-2.853448,2.000000
2.197324,-3.486573,2.849883,2.000000
3.731650,-3.854095,0.737305,2.000000
4.209124,-5.799774,-0.965637,2.000000
2.469542,-5.758287,-0.743685,2.000000
-1.002258,6.765567,-2.409339,2.000000
5.657403,5.074134,3.965551,2.000000
3.410019,6.313389,-0.347486,2.000000
-1.317192,6.096954,-2.447754,2.000000
4.027691,-4.465921,-0.160325,2.000000
0.087239,6.308810,-2.433300,2.000000
4.478253,4.947597,0.708907,2.000000
4.332064,3.266740,0.139724,2.000000
4.301031,5.138122,0.289709,2.000000
-1.200471,6.505263,-2.430906,2.000000
-0.959425,6.559272,-2.473402,2.000000
-0.164250,6.224386,-2.567371,2.000000
3.305870,5.997978,-2.390731,2.000000
-1.288078,6.101219,-2.436414,2.000000
1.525581,-5.940577,1.334173,2.000000
-0.633269,-0.571478,2.436466,2.000000
4.398274,5.122814,0.421206,2.000000
3.706157,-1.191228,1.665453,2.000000
0.237366,6.436979,-2.289512,2.000000
2.775081,3.724949,-0.227705,2.000000
-4.845231,1.123294,-3.435707,2.000000
3.144540,7.074125,-0.556080,2.000000
-0.945213,6.869094,-2.376748,2.000000
3.596639,-4.786432,-0.069800,2.000000
3.955851,5.761073,-1.209273,2.000000
2.247863,-5.801583,-0.725249,2.000000
-2.202546,6.291002,-0.714475,2.000000
3.327187,6.021135,-2.286539,2.000000
0.448823,6.427219,-2.277709,2.000000
3.367633,6.823262,-0.790191,2.000000
-0.034623,6.980146,-2.206743,2.000000
4.520487,-0.563255,-3.738541,2.000000
3.857426,5.966758,-0.272633,2.000000
-0.218266,6.366428,-2.509960,2.000000
-0.185754,5.693860,-1.809479,2.000000
2.508140,-4.231464,-0.051181,2.000000
5.762871,0.196022,-0.181218,2.000000
-0.585882,6.911309,-2.327927,2.000000
4.103553,-2.988921,-0.065282,2.000000
4.107494,0.482167,-1.575502,2.000000
3.398472,6.903996,-0.607461,2.000000
1.017404,6.657474,-2.366840,2.000000
-0.554027,6.300684,-2.526103,2.000000
-2.477624,6.295064,-0.841766,2.000000
3.481693,5.912463,-1.451903,2.000000
3.612387,-1.466156,1.627279,2.000000
3.222501,7.238354,-0.577704,2.000000
4.469889,4.900405,0.771728,2.000000
-0.427232,7.153112,-2.261058,2.000000
5.618825,6.049801,2.183627,2.000000
0.672605,6.618409,-2.443393,2.000000
-1.590935,7.149899,-3.597092,2.000000
1.097887,6.649984,-2.453328,2.000000
0.972410,6.360740,-1.892589,2.000000
3.237323,7.242206,-0.548258,2.000000
1.466203,-5.945146,1.422411,2.000000
2.940612,6.294114,-1.949280,2.000000
3.544175,-3.458015,0.717757,2.000000
1.095170,6.743263,-2.344104,2.000000
5.644168,6.064306,2.183869,2.000000
-0.763391,6.867374,-2.347944,2.000000
4.761371,-4.117455,0.907166,2.000000
3.792311,-4.200084,-0.333435,2.000000
1.172293,-5.921546,1.721006,2.000000
-2.199042,6.267945,-0.729248,2.000000
1.994231,6.475655,-2.317445,2.000000
3.780942,6.431471,-0.609402,2.000000
4.231460,0.540279,-1.283246,2.000000
4.287319,0.527798,-0.141750,2.000000
0.302289,6.474298,-2.317545,2.000000
4.979576,-0.523090,-3.804055,2.000000
1.948666,0.450487,-0.830716,2.000000
5.654107,6.091073,2.169567,2.000000
0.116315,6.411856,-2.299793,2.000000
0.971451,6.379654,-1.811460,2.000000
0.080456,6.372111,-2.416672,2.000000
3.358623,6.425460,-0.339043,2.000000
4.769415,5.365394,1.566101,2.000000
4.472013,5.005795,0.667816,2.000000
0.918230,6.603309,-2.345957,2.000000
0.156467,6.473617,-2.332078,2.000000
1.434906,6.644196,-2.760203,2.000000
4.619803,4.465182,-1.936237,2.000000
1.637306,0.258088,1.280381,2.000000
4.036056,-4.093656,1.376239,2.000000
3.625504,6.369529,-3.168584,2.000000
3.289940,6.034879,-3.550240,2.000000
